"id","uid","date","Intention to Use 1","Perceived Usefulness 4","Perceived Ease of Use 2","Trust","Sex","Age","Aviophobia","Driving Frequency","Playing Hours","VR Playing Frequency"
"211","ec66072445334a4abb5366b691de0641","2019-05-18 10:54:21","100","87","96","","männlich","38","0","20","10","unter 10"
"212","0d239a81e16644cb839657d07d155d28","2019-05-18 11:22:47","73","74","79","","männlich","13","0","0","23","mehr als 10 mal"
"213","7b0386cabe554b35865741e5947a54f8","2019-05-18 11:27:00","100","100","100","","männlich","12","0","0","13","unter 10"
"214","649c5cec510f4d8681054abe1179371a","2019-05-18 11:29:10","0","83","100","","weiblich","30","1","11","20","unter 10"
"215","fe8b415db3d6451a92ed107ba91b3aaa","2019-05-18 11:34:41","75","72","81","","männlich","18","0","0","1","mehr als 10 mal"
"216","8205dbf6d0ff4edb9c4d7d6e53094f25","2019-05-18 11:55:53","73","66","78","","männlich","34","0","17","4","Ein mal"
"217","4f2d39fc09134641a577e1c3c9dd8ce6","2019-05-18 12:02:21","62","50","63","","männlich","80","0","62","1","Ein mal"
"218","15c4aca773884a9c854f0814377f3dc2","2019-05-18 12:16:25","100","98","0","","weiblich","38","0","20","0","mehr als 10 mal"
"219","272288d4e52640298923e386cb07660e","2019-05-18 12:31:06","82","95","17","","männlich","77","0","55","1","Noch nie"
"220","85d12ba5dab44bdf8452dd58644e4e13","2019-05-18 12:34:18","86","73","89","","männlich","25","0","0","2","Noch nie"
"221","06c31168b1484c04a153581f3ff25ac7","2019-05-18 12:42:42","10","1","86","","weiblich","52","0","32","0","Noch nie"
"222","7a42fee1eb674525b162efed6000aed8","2019-05-18 12:43:17","0","0","0","","n","0","0","0","0","n"
"223","7bc6505bbaa74652bb30d002e70156fc","2019-05-18 12:59:15","50","50","100","","männlich","25","0","0","0","Noch nie"
"224","8deb426572a24e2b9ad1be0c2bac80a8","2019-05-18 13:02:48","72","67","63","","weiblich","55","0","25","0","Noch nie"
"225","d3b1f45081c84321a15b17a896508227","2019-05-18 13:05:17","100","79","50","","intersex","54","0","25","0","unter 10"
"226","4d90cd8f4fda4ee6bada0483e5c1d1e7","2019-05-18 13:13:47","0","0","0","","n","0","0","0","0","n"
"227","2d373c92f71c453089feefde1a9b4b55","2019-05-18 13:19:56","50","92","84","","männlich","57","0","37","0","Ein mal"
"228","e21ba3edb27346788977f1e0634b4072","2019-05-18 13:23:04","62","65","42","","männlich","20","0","0","0","Ein mal"
"229","6b9ab6b2bd8f4c45897d4eb8633241f4","2019-05-18 13:29:19","72","69","24","","männlich","32","1","16","0","Ein mal"
"230","d8aa13a4e48b481185b4ec32a50cd6c3","2019-05-18 13:30:31","0","0","0","","n","0","0","0","0","n"
"231","414921c857a94d958f397f8778f08d33","2019-05-18 13:31:45","100","100","100","","weiblich","25","0","1","0","unter 10"
"232","eaede1b09fce4810ba181740cf8b7d7d","2019-05-18 13:35:41","0","0","0","","n","0","0","0","0","n"
"233","4cfbc3a5c7be41359c485a3e10256f51","2019-05-18 13:37:18","3","26","50","","weiblich","24","0","5","0","unter 10"
"234","0c5a938d26784a45ac073ee0d9dee4c3","2019-05-18 13:38:57","0","0","0","","n","0","0","0","0","n"
"235","58cf57c323a6451f9f84456ec78ebeac","2019-05-18 13:39:20","68","64","79","","weiblich","41","0","0","2","Noch nie"
"236","f15f456a6f0349709869b0618247a174","2019-05-18 13:41:56","18","20","8","","weiblich","21","0","0","0","Noch nie"
"237","d8df048fcedc4d34863416dafc5c4ae7","2019-05-18 13:48:41","81","6","50","","männlich","10","0","0","25","mehr als 10 mal"
"238","cc894f877899487bbb958fb61abdea33","2019-05-18 13:52:33","0","0","0","","n","0","0","0","0","n"
"239","6dbb4ed9c6b2411a93ea8768509f1eac","2019-05-18 14:03:09","80","84","50","","weiblich","34","0","10","0","Ein mal"
"240","3411fc77fdbe45688c7bbf913fdeb8a8","2019-05-18 14:12:22","70","50","11","","weiblich","44","0","26","0","Noch nie"
"241","ae6d530af03f40edab39ccd8e53c81e6","2019-05-18 14:15:28","0","0","0","","n","0","0","0","0","n"
"242","973ac3ec1a4548ffb2b0046038d552b9","2019-05-18 14:21:46","50","50","91","","männlich","31","0","9","0","unter 10"
"243","3f830e14a4474741a5ff1a3f340868a7","2019-05-18 14:28:30","100","100","99","","männlich","14","0","0","2","unter 10"
"244","14b0189e7d3043caa1c1adca94c6b875","2019-05-18 14:37:42","100","100","100","","männlich","23","0","3","2","unter 10"
"245","a8a20f41220b4c96b7ce48cc8e1f8ad8","2019-05-18 14:38:07","0","0","0","","n","0","0","0","0","n"
"246","4a61038d49414c6fbe0eb3b6d434cae7","2019-05-18 14:42:07","8","69","5","","weiblich","63","0","45","7","Noch nie"
"247","b4667897f37a47d28ea5f9b55527d97a","2019-05-18 14:46:56","75","50","29","","männlich","40","0","20","0","unter 10"
"248","133dc3d115ba40e691a50dfad6b26f69","2019-05-18 14:52:23","50","92","50","","weiblich","44","0","0","0","Noch nie"
"249","ac1de397ee894164880ad67fce859f9c","2019-05-18 14:53:56","0","50","43","","männlich","11","0","0","6","unter 10"
"250","22f9c28a905a486ba9fb945fd5d05aec","2019-05-18 14:56:16","0","0","0","","n","0","0","0","0","n"
"251","bcfedcf778794ce3aa7d129c9c683fdc","2019-05-18 14:58:06","0","0","0","","n","0","0","0","0","n"
"252","b5af76aaf382402b8ffb35c866d99b7b","2019-05-18 15:04:13","50","50","67","","weiblich","0","0","0","0","unter 10"
"253","46271790400a448c91681940f2cbe65b","2019-05-18 15:08:00","50","50","50","","weiblich","66","0","45","0","Noch nie"
"254","9533e500ba50461cac9489d7229b76de","2019-05-18 15:10:08","0","0","0","","n","0","0","0","0","n"
"255","e621ec2dd1bb43288715a8e16b85f1be","2019-05-18 15:10:14","0","19","30","","männlich","67","0","40","0","Noch nie"
"256","38ff54c48fec4bc29aa37350721ba643","2019-05-18 15:12:25","40","30","50","","weiblich","52","0","30","0","unter 10"
"257","64ac016e69ff4d3590e7adda1e39e87b","2019-05-18 15:25:43","50","10","50","","weiblich","30","0","10","0","Noch nie"
"258","05203130f34b4fa6af1b3bbbb797cb07","2019-05-18 15:28:39","100","96","0","","weiblich","59","1","0","0","unter 10"
"259","7d056a15febf472fb4e9d27aa0e4eeba","2019-05-18 15:34:56","100","100","50","","männlich","10","0","0","2","unter 10"
"260","c773605cb0924020b6d99688c8247898","2019-05-18 15:40:18","50","31","34","","weiblich","38","0","20","0","Noch nie"
"261","1a5006628cfb45809588c8abf2b68d4c","2019-05-18 15:44:24","38","50","100","","männlich","16","1","0","30","Noch nie"
"262","d27f7dea415146a7909c9f05cd540d0e","2019-05-18 15:48:00","100","74","41","","weiblich","24","0","0","0","Noch nie"
"263","877e9d65aa4149a1babc2f0522ae20d0","2019-05-18 15:51:09","0","0","0","","n","0","0","0","0","n"
"264","2e45747fe57d4c5a99a93808fcb6e4bf","2019-05-18 15:55:27","90","81","75","","männlich","52","0","35","0","unter 10"
"265","04afb13db0e043c4a45f566d99ebb85d","2019-05-18 16:12:19","100","60","0","","männlich","61","0","43","28","Ein mal"
"266","0f02da23d606427695bc5ed56801543b","2019-05-18 16:13:59","0","0","14","","männlich","61","1","43","0","Ein mal"
"267","e77cdf41d0ce4c41ab6aa85dff32f69b","2019-05-18 16:22:08","71","73","100","","weiblich","30","0","10","0","Ein mal"
"268","5f740f2b639f48ef9ca92e01e5d24f8f","2019-05-18 16:24:34","83","81","20","","männlich","27","0","1","1","unter 10"
"269","7b53cc47eb3c49f4b031de1b91e7956f","2019-05-18 16:26:57","18","21","20","","weiblich","65","1","45","1","Noch nie"
"270","5193ec1ea29a4c799a1cabc4a752a9ae","2019-05-18 16:29:03","27","75","22","","männlich","70","0","50","0","unter 10"
"271","f05274172a0942d88a5c6073dc69099c","2019-05-18 16:31:49","100","100","100","","männlich","34","1","16","0","mehr als 10 mal"
"272","dac5de9bfc91444bbf504fd69931bf38","2019-05-18 16:34:49","0","0","0","","weiblich","64","0","50","0","Ein mal"
"273","5a3533b021e246cdaeef8f7048db7c7a","2019-05-18 16:37:24","0","0","0","","n","0","0","0","0","n"
"274","0023cac5d9c141e09fe615991b0e80b6","2019-05-18 16:42:15","13","2","59","","weiblich","1","1","0","30","Ein mal"
"275","4b4db4e324e849b7971e76739f70bd65","2019-05-18 16:44:05","0","15","0","","weiblich","45","0","25","0","Ein mal"
"276","b896b5a9e6bd4b409126a6d80e9e7744","2019-05-18 16:46:21","79","78","68","","weiblich","13","1","0","24","Ein mal"
"277","bc40c5085f3d41d0a6b5c5592f396486","2019-05-18 16:52:24","0","0","35","","weiblich","10","0","0","0","Ein mal"
"278","cf327156925d4125859728755dd0213c","2019-05-18 16:55:37","30","50","50","","weiblich","15","0","0","0","unter 10"
"279","62e427487fbf42178e2ed1ece8579496","2019-05-18 17:04:22","50","50","100","","männlich","63","0","45","0","unter 10"
"280","78bcc48fa73c4329b5035725677c49fa","2019-05-18 17:32:01","0","0","0","","n","0","0","0","0","n"
"281","789df50cdfa34244a5a9d4d8be70bfa1","2019-05-18 17:41:28","10","19","78","","weiblich","49","0","40","0","Ein mal"
"282","9694ab1fc7b542419c0b06b98abc9480","2019-05-18 17:51:34","75","81","100","","weiblich","36","0","18","0","Noch nie"
"283","7a26afc6bf904949806f37921dd57a99","2019-05-18 17:51:35","0","0","0","","n","0","0","0","0","n"
"284","496902bf9cd84c118e00c8991899c309","2019-05-18 17:55:07","0","10","45","","männlich","12","0","0","4","unter 10"
"285","bdd480c8afec437ab98f6fc07f58461d","2019-05-18 17:55:25","0","0","0","","n","0","0","0","0","n"
"286","e874f965877d4e238e4d45b58594441f","2019-05-18 17:56:52","0","0","0","","n","0","0","0","0","n"
"287","f82f8bd51ae64b36bb3b4d004a8e6b59","2019-05-18 17:58:29","0","0","0","","n","0","0","0","0","n"
"288","7566b41c39054e8e96381e5b57b6e34e","2019-05-18 18:04:19","100","100","79","","männlich","12","0","0","14","mehr als 10 mal"
"289","d5dda178bbc04e0b9e29859683b448c5","2019-05-18 18:05:23","100","100","74","","männlich","14","0","0","8","unter 10"
"290","da8497bb78484f7ab814e63c5b5bf948","2019-05-18 18:07:20","0","27","100","","männlich","12","0","0","7","mehr als 10 mal"
"291","b31da4e88a8e4cb8b76eb0b4c51ed9cc","2019-05-18 18:09:06","15","100","84","","männlich","56","0","38","0","Noch nie"
"292","1ba35aa9ceac4c6a85f55dcee0e8ded2","2019-05-18 18:09:23","0","0","0","","n","0","0","0","0","n"
"293","1ba35aa9ceac4c6a85f55dcee0e8ded2","2019-05-18 18:11:52","0","41","49","","weiblich","51","0","33","1","Noch nie"
"294","fd6651db76a84df39ba7d009f4209555","2019-05-18 18:15:31","0","0","0","","männlich","11","0","0","25","mehr als 10 mal"
"295","cf8072f20b804cd38e8a9099ddce0499","2019-05-18 18:21:06","50","50","50","","intersex","19","0","30","30","mehr als 10 mal"
"296","e4276d3909f9404c9ebf2fcf2c902e82","2019-05-18 18:21:55","0","0","0","","n","0","0","0","0","n"
"297","3f9e96fccbfb4c6ca44795d6c886c608","2019-05-18 18:30:11","65","94","100","","weiblich","16","0","0","0","unter 10"
"298","052bbcfefea64147948dad25abb98c8c","2019-05-18 18:50:24","0","0","0","","n","0","0","0","0","n"
"299","054c719a1ecc4684b0d74555c687e84e","2019-05-18 18:51:17","0","0","0","","n","0","0","0","0","n"
"300","c527bf7b51544ff9a2030e89db557bd4","2019-05-19 10:34:27","0","0","0","","n","0","0","0","0","n"
"301","aa4f678bd66b447db74d6ec60d90e2ce","2019-05-19 10:43:03","0","0","0","","n","0","0","0","0","n"
"302","36ce019564814e04bd04ea71ba0338a4","2019-05-19 10:48:15","0","0","0","","n","0","0","0","0","n"
"303","0e47b025442e4a3fb3ae46abc0d3cd4b","2019-05-19 11:10:22","0","0","0","","n","0","0","0","0","n"
"304","b62cb51f2767470083c7248707916561","2019-05-19 11:13:11","0","0","0","","n","0","0","0","0","n"
"305","c4f5bd16e6964e5888dd28db332ff5b2","2019-05-19 11:31:05","60","70","40","","weiblich","54","0","35","0","unter 10"
"306","33a146c0a03141cb9e2e6f702c4c7711","2019-05-19 11:38:57","100","100","100","","männlich","55","0","38","0","unter 10"
"307","c44f54ec434241eda6c9e7c53fb01c61","2019-05-19 11:48:35","0","0","0","","n","0","0","0","0","n"
"308","104224fd1389432cb05e61ed08f8151f","2019-05-19 11:51:43","0","0","0","","n","0","0","0","0","n"
"309","ee837c5e54524d58a8e8f4cc510d9134","2019-05-19 11:51:56","32","50","50","","weiblich","44","0","25","0","unter 10"
"310","35b2921eddc8452fbb7874670cdec523","2019-05-19 11:53:25","50","50","50","","weiblich","47","0","30","0","Noch nie"
"311","33ea5970dcae445ba26f75a41796ccc8","2019-05-19 11:54:15","0","0","0","","n","0","0","0","0","n"
"312","7369d96746bd49878cd6afdc6a448ae5","2019-05-19 11:55:29","28","63","59","","männlich","52","0","32","0","unter 10"
"313","60cd29f7cfe24172b2d4b1cd9f35572f","2019-05-19 11:59:11","50","100","96","","weiblich","41","0","33","0","Ein mal"
"314","e6263999d6344d1fa6648e82a4c919f1","2019-05-19 12:01:06","0","0","0","","n","0","0","0","0","n"
"315","af0c37dbc6b546fa80c08237a97f45e4","2019-05-19 12:02:27","50","50","50","","keine Angabe","23","0","0","5","mehr als 10 mal"
"316","34934883229a4baa9dcf80f3bd090c92","2019-05-19 12:04:03","50","75","80","","weiblich","18","0","0","0","unter 10"
"317","2834ff32f22144cd992f47fe084db1e0","2019-05-19 12:07:57","24","100","81","","intersex","47","1","0","0","unter 10"
"318","2a3e94b94f434b9a9ab7005c4644e203","2019-05-19 12:28:27","0","0","0","","n","0","0","0","0","n"
"319","93d3dff302814ad78a9b08f97bf51a88","2019-05-19 12:40:17","0","0","0","","n","0","0","0","0","n"
"320","9e6dd8e4e7054f21995704b353de35e9","2019-05-19 12:41:44","0","0","0","","n","0","0","0","0","n"
"321","c7b239df309743b2a4a3bcdf329f3d76","2019-05-19 12:49:49","0","0","0","","n","0","0","0","0","n"
"322","b9c124e83df0493daf75294191cbd675","2019-05-19 12:52:42","48","2","45","","männlich","10","0","0","1","Ein mal"
"323","c021f3e20c74430baddeb388376250bb","2019-05-19 12:54:39","97","6","8","","männlich","31","0","15","1","Noch nie"
"324","96852efc15fe41da8492600303d0cf63","2019-05-19 13:08:21","0","0","0","","n","0","0","0","0","n"
"325","a36e8562067547c8936a39d242a3572b","2019-05-19 13:11:29","0","0","0","","n","0","0","0","0","n"
"326","df38a40a3355444b881d053ea0da8337","2019-05-19 13:14:07","0","0","0","","n","0","0","0","0","n"
"327","5d95bccd21ff4631b4cffb165ad45f04","2019-05-19 13:22:56","85","100","96","","männlich","39","0","10","0","Ein mal"
"328","a9e351f6ac3d4fe5b182b04a9bc1d5df","2019-05-19 13:30:03","50","15","100","","männlich","28","0","11","0","unter 10"
"329","a16820d401a44825b39e4032d3f9e459","2019-05-19 13:32:33","89","88","93","","weiblich","15","0","0","0","Ein mal"
"330","88b0210cbb25414d930b63acd6d7ccf9","2019-05-19 14:09:37","100","100","75","","männlich","45","0","0","0","unter 10"
"331","a1251644374c4408a34bfcc167c0004e","2019-05-19 14:17:24","10","40","40","","männlich","13","0","0","2","Ein mal"
"332","ab150beaa6d5449485ca8db6ddc21522","2019-05-19 14:20:38","100","80","90","","männlich","12","0","0","8","unter 10"
"333","ede182e75af34a99bf9203be7db538df","2019-05-19 14:53:56","0","0","0","","n","0","0","0","0","n"
"334","d0f7a12c63244bd7b409937b5f9fe9a6","2019-05-19 14:55:19","0","0","0","","n","0","0","0","0","n"
"335","c74a1a6ceecd4ed7a5f907b51531df32","2019-05-19 14:56:10","20","2","50","","weiblich","39","0","5","0","Noch nie"
"336","762fcc26fab549b8a310e67e0ca8a1e0","2019-05-19 14:58:48","0","0","0","","n","0","0","0","0","n"
"337","6f6b8639727848fcaf6eb14f1e67df81","2019-05-19 15:02:18","100","1","100","","keine Angabe","9","0","0","6","unter 10"
"338","01002967cfeb4c219b8daf5df4b4bcd3","2019-05-19 15:04:32","100","100","99","","männlich","8","0","0","2","Noch nie"
"339","b0ae3791bc6842f9812966c2dec3be59","2019-05-19 15:06:58","0","0","0","","n","0","0","0","0","n"
"340","d6bf7fa3cefe4f188af889c12dcb7b50","2019-05-19 15:11:08","0","0","0","","n","0","0","0","0","n"
"341","1d52569784f34424bd3aea3b997c8fad","2019-05-19 15:13:32","0","0","0","","n","0","0","0","0","n"
"342","7e58384121454010aa8e8779d3789660","2019-05-19 15:14:00","50","0","72","","männlich","46","0","28","1","Ein mal"
"343","a6778292ea274096aa7800ec1f29ee3e","2019-05-19 15:17:05","50","100","71","","weiblich","11","0","0","0","unter 10"
"344","4cab24bd7a9d40a482cd179904df55ce","2019-05-19 15:19:39","100","100","50","","männlich","57","0","40","0","Noch nie"
"345","6853856c42f343899bf874cef4260edc","2019-05-19 15:25:24","0","0","0","","n","0","0","0","0","n"
"346","6853856c42f343899bf874cef4260edc","2019-05-19 15:26:27","80","81","80","","weiblich","17","0","0","3","Noch nie"
"347","c8fab3a5e30e4d239c477bbaa8fec07f","2019-05-19 15:31:37","100","91","62","","weiblich","61","0","44","0","Noch nie"
"348","5ecf010a8df04c3c8bdb468b87a45838","2019-05-19 15:33:30","100","100","10","","männlich","56","0","37","0","Noch nie"
"349","e82160c102ba4674b566e627098b6856","2019-05-19 16:01:40","100","100","100","","keine Angabe","10","0","0","10","unter 10"
"350","0c55a1f270964d14ae9487162a8f456e","2019-05-20 10:06:24","100","100","67","","weiblich","12","0","0","0","Ein mal"
"351","1a3b404ec38547cab6d948376cf054ba","2019-05-20 10:12:45","67","100","77","","männlich","12","0","0","14","mehr als 10 mal"
"352","fb4d0e4b8b3848038ac09fb5dff84652","2019-05-20 10:24:48","100","100","50","","intersex","12","0","0","99","Noch nie"
"353","4e9864695db840a2a5b67d9d04b733cd","2019-05-20 10:27:34","76","72","67","","männlich","12","1","0","6","Ein mal"
"354","cdf1ce464fa14f7ab2f6c39fb09138e5","2019-05-20 10:32:08","100","100","100","","weiblich","12","0","0","2","unter 10"
"355","536920e6271542bb9765dbc8d90a32be","2019-05-20 10:35:37","67","89","72","","weiblich","11","0","0","6","unter 10"
"356","040e7c0dabf6425ea333eb7bd4b1a9bc","2019-05-20 10:36:56","100","100","100","","weiblich","12","0","0","6","unter 10"
"357","a8df907c758e48b88cb02fede202fbc2","2019-05-20 11:13:43","100","100","100","","männlich","64","0","55","0","Ein mal"
"358","3e20c9ec001340a7bfdbdc5aed47a4e0","2019-05-20 11:41:41","100","100","100","","männlich","18","0","88","9","unter 10"
"359","24d57d5931b249acae381234baf0c4be","2019-05-20 12:11:56","50","0","50","","männlich","99","1","23","55","mehr als 10 mal"
"360","ea37e0bfa69a46ad98c0d7869fe5f73d","2019-05-20 12:21:31","100","61","100","","männlich","13","0","0","20","unter 10"
"361","7b8b560df84a48db9bd7e8f36b2b1ce2","2019-05-20 12:26:01","8","37","4","","keine Angabe","14","0","0","0","Noch nie"
"362","2903dfb93a344d01b60fe4eb76021be5","2019-05-20 13:34:23","31","31","68","","männlich","16","0","0","5","mehr als 10 mal"
"363","348ebc86330f44d894467e7a85c2b47a","2019-05-20 13:36:46","50","50","39","","keine Angabe","15","0","0","0","unter 10"
"364","03ff7f4d57864007b26c037d3d4b05ae","2019-05-20 13:38:19","13","19","50","","männlich","14","0","0","15","Ein mal"
"365","afff79576180423e94dd215c023dc055","2019-05-20 14:00:46","50","50","50","","keine Angabe","15","0","0","5","unter 10"
"366","5c4d9de524a741ef991df554ac16ffe8","2019-05-20 14:08:14","0","0","51","","weiblich","54","0","35","0","Noch nie"
"367","778b6014b29d4ea69b9b972dabb3e0bc","2019-05-20 14:22:25","26","50","50","","weiblich","15","0","0","0","unter 10"
"368","4ce722ec73ce46f69eae90c636b55bf3","2019-05-20 14:45:33","34","32","41","","weiblich","14","0","0","15","Ein mal"
"369","c3999c3203b84d9b8260c5865fc9e7fb","2019-05-20 15:04:19","84","86","97","","weiblich","14","0","0","9","Noch nie"
"370","a27ca74326574161b45cd1105c5448af","2019-05-20 15:07:36","50","20","15","","weiblich","14","1","0","0","unter 10"
"371","ebfd394cecdc458f8ca3a0a367a0cbc8","2019-05-20 15:13:47","50","50","90","","weiblich","18","0","0","0","Ein mal"
"372","1c8295e92b5f4e1d880ae539b7eeed40","2019-05-20 15:28:10","70","22","75","","männlich","71","0","40","0","Noch nie"
"373","6e364b4b049a421491233b0647876454","2019-05-20 17:47:58","50","50","66","","weiblich","54","0","30","3","Noch nie"
